1,1,1,0.7,0.5,0.4,0.3,0.2
0,0,1.1671467764060357,0.8668595679012346,0.6707218792866942,0.5607295953360769,0.48828875171467767,0.3820044581618656
25,0,1.2457561728395063,0.9132373113854596,0.7034893689986282,0.6138203017832647,0.5111325445816187,0.3936942729766804
50,0,1.1777391975308644,0.8693672839506174,0.6775420096021948,0.5772976680384089,0.4858581961591221,0.3761488340192044
75,0,1.1880229766803843,0.8726423182441702,0.6795996227709191,0.5779749657064472,0.4704218106995885,0.40456104252400554
100,0,1.154976851851852,0.8516117969821674,0.660781035665295,0.5688828875171468,0.4751800411522634,0.4046510631001372
0,25,1.1733624828532239,0.8517918381344308,0.66005658436214,0.5301268861454047,0.43548525377229086,0.3301225994513032
25,25,1.1048954046639232,0.8071716392318244,0.6128643689986283,0.5100522976680384,0.4197145061728395,0.3155135459533608
50,25,1.103309327846365,0.7987911522633745,0.6156378600823046,0.5274605624142662,0.4191572359396434,0.3234782235939644
75,25,1.1111496913580248,0.8131944444444444,0.6224751371742113,0.5348379629629629,0.43787294238683133,0.34307698902606315
100,25,1.1540895061728398,0.8409465020576132,0.6360125171467764,0.5452674897119342,0.44029492455418384,0.3536994170096022
0,50,1.089639060356653,0.7702074759945131,0.568942901234568,0.46228566529492454,0.3504115226337449,0.31917866941015094
25,50,1.1177512002743486,0.7996099108367627,0.5869384430727025,0.46862997256515776,0.35179612482853223,0.33310185185185187
50,50,1.1208590534979423,0.7882758916323732,0.5872899519890261,0.487474279835391,0.3867241083676269,0.34137088477366256
75,50,1.0007327586206898,0.710183465959328,0.5235223253757737,0.390144783377542,0.32496905393457115,0.2532603890362511
100,50,0.9968656056587091,0.7095280725022104,0.5292694518125552,0.43248673740053045,0.3432902298850575,0.20104332449160037
0,75,0.9860654288240495,0.6216633510167993,0.4414920424403183,0.38575044208664894,0.3067661361626879,0.2102608311229001
25,75,0.9375596816976127,0.6371651193633953,0.4334770114942529,0.35114389920424405,0.29650530503978784,0.2239367816091954
50,75,0.9589522546419098,0.6553216180371353,0.4180161361626879,0.3643302387267905,0.2495943854995579,0.15492152961980546
75,75,0.9383289124668435,0.6567097701149425,0.409066091954023,0.3760289566755084,0.2581122900088417,0.1430946065428824
100,75,0.9204874005305039,0.64769783377542,0.4576945181255526,0.32842948717948717,0.30759615384615385,0.14914898320070735
0,100,1.0122656940760388,0.5999370026525199,0.43503536693191863,0.3560322723253758,0.31001215738284704,0.2738903625110522
25,100,0.9439378868258178,0.5736770557029177,0.4016954022988506,0.4016080901856764,0.3071054376657825,0.27962091069849687
50,100,0.8887499999999999,0.606945181255526,0.39205901856763925,0.2982327586206896,0.20617816091954022,0.1180658709106985
75,100,0.8878492484526967,0.5838804155614501,0.3825475243147657,0.36376436781609195,0.21236847922192748,0.12701259946949603
100,100,0.9094573386383731,0.5614389920424403,0.39772325375773654,0.3838980990274094,0.22061671087533158,0.12450486295313881
